Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML2.3_0-5_NO1_2\ML2_3_ 0-5_No_1_2.ilab
Date of Export:;2021-04-20 11:52:50
Classes:;24
Particles on File:;54238

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;00008;1;122,102499999944;5;PMMA;640;738;640;640;738;738;640;738;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37235527895274;0,00000000000000;;"";"";"";"";""
;00009;1;122,102499999944;5;PMMA;654;858;654;654;858;858;654;858;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43245416296296;0,00000000000000;;"";"";"";"";""
;00010;1;122,102499999944;6;PVC;387;821;387;387;821;821;387;821;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39957807407407;0,00000000000000;;"";"";"";"";""
;00011;1;122,102499999944;6;PVC;389;821;389;389;821;821;389;821;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,61294364444445;0,00000000000000;;"";"";"";"";""
;00012;1;122,102499999944;6;PVC;390;819;390;390;819;819;390;819;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54855509333333;0,00000000000000;;"";"";"";"";""
;00013;1;122,102499999944;6;PVC;391;820;391;391;820;820;391;820;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48800000000000;0,00000000000000;;"";"";"";"";""
;00014;1;122,102499999944;7;PE;566;475;566;566;475;475;566;475;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39738922163516;0,00000000000000;;"";"";"";"";""
;00015;120;14652,2999999932;7;PE;568;487;568;581;487;499;574;493;0,70734363390990;0,70686984910034;16,5568220979221;11,6077855846007;1,42635492163871;44,9808049708934;0,85964800000000;0,00000000000000;OK;"";"fragment";"194";"153";""
;00016;1;122,102499999944;7;PE;727;835;727;727;835;835;727;835;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59535815111111;0,00000000000000;;"";"";"";"";""
;00017;1;122,102499999944;7;PE;728;836;728;728;836;836;728;836;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,64142772085444;0,00000000000000;;"";"";"";"";""
;00018;2;244,204999999887;7;PE;778;367;778;779;367;367;778;367;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,54990222222222;0,00000000000000;OK;"";"fragment";"50";"50";""
;00019;28;3418,86999999842;12;PS;749;474;749;753;470;477;751;474;-0,39684666196899;0,91788492028362;8,61573442789233;5,06838634310350;1,69989693852278;113,381195511830;1,00000000000000;0,00000000000000;OK;"";"fragment";"95";"56";""
;00020;1;122,102499999944;18;EVOH;629;572;629;629;572;572;629;572;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,28000000000000;0,00000000000000;;"";"";"";"";""
;00021;1;122,102499999944;18;EVOH;630;571;630;630;571;571;630;571;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47839762962963;0,00000000000000;;"";"";"";"";""
